x1	x2	x3	x4	
-1.089399959890e-002	-1.049199956470e-003	-7.779899984600e-003	-1.862400025130e-002
-1.293800026180e-002	-1.848799921570e-002	-1.003200002010e-002	-1.426399964840e-002
-6.589800119400e-003	-2.617200091480e-002	-2.779100090270e-002	-2.876500040290e-002
5.765600129960e-003	-2.544800052420e-003	1.014799997210e-002	3.402600064870e-002
1.051300019030e-002	3.245300054550e-002	2.189699932930e-002	5.114199966190e-002
-2.076700096950e-003	1.537399948570e-003	-1.130599994210e-002	-9.651900036260e-004
-1.442299969490e-002	-1.399500016120e-002	-3.870299831030e-002	-2.432399988170e-002
4.865400027480e-003	-2.275200001900e-002	-7.662799954410e-002	-7.466600090270e-002
-7.410500198600e-003	-5.480099841950e-002	-5.368899926540e-002	-5.128499865530e-002
-4.495700076220e-002	-4.910600185390e-002	-6.219200044870e-002	-4.711699858310e-002
3.628800064330e-002	3.845600038770e-002	5.715600028630e-002	4.484499990940e-002
6.181700155140e-003	1.942599937320e-002	2.702100016180e-002	3.614600002770e-002
3.635099902750e-002	5.832999944690e-002	5.406999960540e-002	6.502000242470e-002
-2.425500005480e-002	8.363500237460e-004	7.916600443420e-003	-1.835599914190e-002
-1.500200014560e-002	-2.391600050030e-003	-4.502200055870e-003	-1.135899964720e-002
-1.366900000720e-002	-3.760599996890e-003	-1.242099981760e-002	-2.881100028750e-002
1.493200063710e-001	4.089700058100e-002	7.586699724200e-002	1.026600003240e-001
1.895000040530e-002	1.807400025430e-002	2.449800074100e-002	3.607299923900e-002
9.649100247770e-004	2.745800092820e-002	2.272100001570e-002	1.461699977520e-002
-6.466400227510e-004	8.294899947940e-003	-5.398099776360e-003	7.573999930170e-003
-2.174099907280e-002	-1.257999986410e-002	-3.548600152130e-002	-4.938000068070e-002
-1.018999982630e-002	3.989399876450e-003	1.889600045980e-002	7.012899965050e-003
2.075500041250e-002	3.784199943770e-003	2.618799917400e-003	2.272000070660e-003
2.931500086560e-003	-8.918499574070e-003	-3.975200001150e-003	2.043800055980e-002
3.964599967000e-002	5.946100223810e-003	2.579299919310e-002	3.796499967580e-002
-1.207899954170e-002	2.704999968410e-002	8.772799745200e-003	1.580500043930e-002
1.596199907360e-002	2.125099999830e-003	2.216500043870e-002	-1.813100092110e-002
8.201500028370e-002	1.626800000670e-002	5.095100030300e-003	2.050299942490e-001
-3.402000060300e-003	-2.322399988770e-002	-3.354500047860e-003	-2.697099931540e-002
1.074399985370e-002	2.219099923970e-002	2.355800010260e-002	2.384500019250e-002
1.068400032820e-002	3.406799957160e-002	6.357300281520e-002	2.276800014080e-002
-5.473599769180e-003	1.028900034730e-003	-1.285099983220e-002	-1.489199977370e-002
-1.803299970920e-002	-2.652800083160e-002	-2.320799976590e-002	-3.410600125790e-002
5.162099841980e-003	9.547200053930e-003	1.161199994390e-002	1.149599999190e-002
4.417200107130e-003	-8.550999686120e-003	-2.811899967490e-002	-2.921500056980e-002
-4.185599833730e-002	-3.895499929790e-002	-4.530499875550e-002	-4.291800037030e-002
1.362099964170e-002	9.167700074610e-003	6.263900082560e-003	1.473999954760e-002
2.268099971120e-002	3.994899988170e-002	4.111000150440e-002	5.923499912020e-002
-1.555099990220e-002	2.844700030980e-002	5.541000142690e-002	6.480299681430e-002
-9.952899999920e-003	-2.217400074010e-002	-3.201099857690e-002	-3.263299912210e-002
-1.116000022740e-002	-1.331199985000e-002	-1.716200076040e-002	-6.463800091300e-003
-1.587400026620e-002	-2.132700011130e-002	-1.749300025400e-002	2.329699927940e-003
-9.142500348390e-003	-5.843999795620e-003	-4.639400169250e-003	-6.889599841090e-003
1.247500032190e-001	1.422999948260e-001	1.727299988270e-001	1.823100000620e-001
1.985700055960e-002	7.392600178720e-003	-6.324300076810e-003	4.674000199880e-003
-1.927199959750e-002	-1.889199949800e-002	-4.907600115980e-003	-3.516399860380e-002
-8.116600103680e-003	-7.927700062280e-004	2.733200090010e-003	1.292600017040e-002
8.128699846570e-003	-5.982100032270e-003	2.609499963000e-003	-1.534000039100e-003
2.085899934170e-002	2.793999947610e-002	4.216200113300e-002	2.649299986660e-002
6.750600039960e-002	1.018399968740e-001	1.031100004910e-001	1.124700009820e-001
2.187599986790e-002	2.812900021670e-002	2.371300011870e-002	2.690399996940e-002
2.178799919780e-002	-2.116899937390e-002	3.906799852850e-002	3.562600165610e-002
3.172199940310e-003	2.135399915280e-002	2.914099954070e-002	6.771599873900e-003
2.003300003710e-002	1.867000013590e-002	1.127899996940e-002	1.786600053310e-002
5.138800013810e-003	6.457199808210e-003	-1.040599960830e-002	-8.393200114370e-003
-7.733399979770e-003	1.099999994040e-002	2.054500021040e-002	-1.150199957190e-002
2.067700028420e-002	-1.431399956350e-002	-1.316099986430e-002	2.310700016100e-003
2.082099951800e-002	-2.113099955020e-002	-2.471300028260e-002	-4.250599816440e-002
-2.270299941300e-002	-2.536300010980e-002	-1.718699932100e-002	-2.550500072540e-002
1.148299966010e-002	2.197499945760e-002	3.041700087490e-002	1.656600087880e-002
3.495400014800e-004	-9.809399954970e-003	-2.060200087730e-002	-4.027099907400e-002
4.520399961620e-003	-5.589699721900e-004	-9.712000377480e-003	-5.977100227030e-003
5.960700102150e-003	-1.453099958600e-002	-2.065500058230e-002	-3.175200149420e-002
-1.536700036380e-002	-1.384900044650e-002	-1.570099964740e-002	-5.022299941630e-003
-5.670899897810e-002	-4.817999899390e-002	-2.494700066750e-002	-7.760799676180e-002
1.346199959520e-002	-1.700999960300e-002	-4.588700085880e-002	-3.694000095130e-002
4.231899976730e-003	3.675499930980e-003	9.277899749580e-003	-1.414599944840e-003
-5.270199850200e-003	1.833100058140e-002	2.837299928070e-002	1.670899987220e-002
3.841599822040e-002	3.451799973850e-002	4.202799871560e-002	5.577500164510e-002
4.168799892070e-002	1.063800044360e-002	2.756400033830e-002	4.987699911000e-002
1.373500004410e-002	1.617299951610e-002	3.020399995150e-002	3.456600010400e-002
2.944199927150e-002	1.348000019790e-002	3.920700028540e-002	3.607099875810e-002
-1.571100018920e-002	-4.570100083950e-002	-7.481999695300e-002	-8.521100133660e-002
5.047699902210e-003	1.755899935960e-002	1.702599972490e-002	1.170200016350e-002
3.182899905370e-003	-7.551200222220e-003	-1.372299995270e-002	-3.094200044870e-002
5.503100156780e-002	2.248400077220e-002	5.709199979900e-002	5.135500058530e-002
-3.128699958320e-002	-2.163200080390e-002	-2.557500079270e-002	-4.860600084070e-002
2.669899910690e-002	1.453199982640e-002	2.589200064540e-002	2.026100084190e-002
1.278799958530e-002	-1.094899955210e-003	-2.086899941790e-003	2.184499986470e-002
-5.000100005420e-003	2.203000010920e-003	-8.125799708070e-003	9.026800282300e-003
5.527000129220e-002	1.414799969640e-002	4.061000049110e-002	4.843600094320e-002
5.559499841180e-003	1.440600026400e-002	1.346900034700e-002	-1.118300016970e-002
-9.833600372080e-003	1.743399910630e-002	9.959599934520e-003	-5.172099918130e-003
-4.832499846820e-002	-1.848500035700e-002	-8.588599972430e-003	-4.214499890800e-002
1.714400015770e-003	2.344599924980e-002	2.314300090070e-002	7.869199849670e-003
-1.092799976470e-001	-4.771199822430e-002	-1.221100017430e-001	-1.229500025510e-001
-9.419100359080e-003	4.160699900240e-003	1.605900004510e-002	2.369699999690e-002
1.443799957630e-002	2.636200049890e-003	1.309200003740e-002	-2.590399980550e-002
1.602599956100e-002	3.454500064250e-002	1.756599918010e-002	2.274199947710e-002
-2.257700078190e-002	-2.036399953070e-002	-1.690899953250e-002	-2.921199984850e-002
3.079500049350e-002	3.952899947760e-002	5.157599970700e-002	3.958800062540e-002
-7.770199794320e-003	-4.620799794790e-003	-1.650100015100e-002	-6.106799934060e-003
3.266099840400e-002	2.670300006870e-002	2.020600065590e-002	1.913899928330e-002
2.166799968110e-003	-1.349200028930e-003	3.048300044610e-003	1.605900004510e-003
3.860199823980e-002	5.244199931620e-002	5.890600010750e-002	8.198799937960e-002
-4.594800062480e-003	-1.028999965640e-002	-1.778399944310e-002	-2.846099995080e-002
-5.794200114910e-003	-4.091899900230e-004	1.997100003060e-002	1.205299980940e-002
-2.899700077250e-003	-7.055799942460e-003	2.067599911240e-003	1.712800003590e-002
2.085199952130e-002	2.250399999320e-002	2.632799930870e-002	7.526000030340e-003
-2.254400029780e-002	1.253800001000e-003	-8.863300085070e-003	-1.719599962230e-002
3.060000017290e-002	3.064999915660e-002	2.866099961100e-002	3.342400118710e-002
6.128099933270e-002	4.256799817090e-002	4.044599831100e-002	9.859699755910e-002
1.680999994280e-002	1.585100032390e-002	7.011100184170e-003	1.052800007160e-002
1.758500002320e-002	1.417499966920e-002	2.095500007270e-002	1.217299979180e-002
1.068099960680e-002	6.255200132730e-003	1.956499926750e-002	2.860100008550e-002
-1.019799988720e-002	1.594199985270e-002	3.880399838090e-002	3.105900064110e-002
-1.976699940860e-002	-1.974299922590e-002	-2.241499908270e-002	-2.982299961150e-002
-1.381000038240e-002	-3.790300106630e-003	-6.668199785050e-003	-2.743900008500e-002
-2.814199961720e-002	1.406499941370e-004	7.560600060970e-003	5.499999970200e-003
2.875900082290e-002	7.809500209990e-003	5.701099988070e-003	4.997800104320e-003
-4.279099870470e-003	1.788499951360e-002	-2.248499915000e-002	-5.551000125710e-003
2.120600081980e-002	7.584999781100e-003	1.964299939570e-002	3.948500007390e-002
2.096400037410e-002	1.204599998890e-002	-4.826899967160e-004	6.340299732980e-004
4.349600151180e-002	4.038399830460e-002	7.162100076680e-002	7.513000071050e-002
2.973099984230e-002	2.198199927810e-002	1.325600035490e-002	2.796600013970e-002
-9.295499883590e-003	-9.675700217490e-003	-1.413699984550e-002	-3.542900085450e-002
6.094200164080e-002	6.952899694440e-002	6.465200334790e-002	1.145400032400e-001
1.978300046180e-003	1.039700023830e-002	2.204399928450e-002	1.427000015970e-002
2.331300079820e-002	1.504599954930e-002	3.500400111080e-002	2.009800076480e-002
1.900699920950e-002	1.438899990170e-002	8.781599812210e-003	1.174699980770e-002
-5.394900217650e-003	-7.367200218140e-003	-9.002899751070e-003	-1.106099970640e-002
1.982700079680e-002	6.502799689770e-002	1.750499941410e-002	5.527900159360e-002
6.732700020070e-002	3.343600034710e-002	8.054699748750e-002	7.316499948500e-002
2.885399945080e-002	6.797699630260e-002	7.711700350050e-002	9.307000041010e-002
3.759000077840e-002	2.476599998770e-003	2.110500074920e-002	1.909700036050e-002
-6.372900214050e-003	-2.298699924720e-003	8.557200198990e-004	-2.239600010220e-002
-1.114400010560e-002	-5.452599842100e-003	-3.344700112940e-002	-2.295899949970e-002
2.612099982800e-002	2.596399933100e-002	2.912000007930e-002	2.454799972470e-002
2.559800073500e-002	-3.395900130270e-002	-6.364300102000e-002	6.874300073830e-003
-9.124600328510e-003	7.104500196870e-003	1.237200014290e-002	2.717499993740e-002
6.845700088890e-003	-1.319099974350e-004	1.188199967150e-002	-3.941799979660e-003
-1.771000027660e-002	-1.488600019370e-002	-1.737499982120e-002	6.625699810680e-003
3.414199920370e-003	1.061500050130e-003	-6.527900230140e-003	-6.614299956710e-003
-1.072600018230e-002	-3.898000111800e-003	7.083000149580e-003	-2.030199952420e-002
1.902299933140e-002	1.554899965410e-003	-1.128999982030e-002	-4.679100122300e-003
1.193300005980e-003	-1.118500018490e-003	-5.515899974850e-004	-1.295000035320e-002
2.829300053420e-002	2.762399986390e-002	1.558899972590e-002	6.319700181480e-002
1.325699966400e-002	-1.025999989360e-002	1.167500019070e-002	1.295199966990e-003
2.075999975200e-002	1.309899985790e-002	2.882000058890e-002	-7.622499950230e-003
-6.132899783550e-003	-2.292500063780e-002	-5.596099887040e-003	-4.268100112680e-002
-8.961100247690e-004	-6.445600185540e-003	-7.729200180620e-003	-1.134200021620e-002
1.051199994980e-002	1.103499997410e-002	-8.157599717380e-003	-2.285099960860e-002
5.445399787280e-003	-3.718100022520e-003	1.883500069380e-002	1.212400011720e-002
-1.447600033130e-002	-5.251199938360e-003	-6.905699847270e-004	-1.695200055840e-002
-2.250199904670e-003	-2.435900084670e-002	-2.384600043300e-002	-2.656500041480e-002
5.152199883010e-003	2.594199962910e-003	7.641999982300e-004	-3.538599994500e-004
2.449800074100e-002	7.388100028040e-003	1.003499981020e-002	2.177000045780e-002
7.252499926840e-003	7.236000150440e-003	1.839499920610e-002	1.548099983480e-002
3.726499900220e-002	5.201800167560e-002	9.903799742460e-002	1.430999934670e-001
6.997100077570e-003	2.277499996130e-002	2.826499938960e-002	3.189099952580e-002
-2.068500034510e-002	8.126099593940e-003	2.144400030370e-002	9.289399720730e-003
1.061300002040e-002	-8.586499840020e-003	2.434499934320e-002	2.803100086750e-002
-1.286199968310e-002	-3.654399886730e-002	-2.191100083290e-002	-1.659799925980e-002
1.458700001240e-002	7.382399868220e-003	-6.624000146990e-003	2.997800009330e-003
2.171199955050e-002	4.586699884380e-003	1.569199934600e-002	3.017299994830e-002
8.938999846580e-003	-2.034600079060e-002	-2.601899951700e-002	2.321599982680e-003
-3.336200024930e-003	-1.267100032420e-002	-1.720599946570e-003	-8.657800033690e-003
1.412799954410e-002	6.858199834820e-003	8.788100094530e-004	2.327699959280e-002
1.367700006810e-002	-7.030600216240e-003	1.490700014980e-005	-1.202400028710e-002
2.731600031260e-002	3.377899900080e-002	3.030999936160e-002	1.228499971330e-002
-2.686700038610e-002	-2.564799971880e-002	-1.027000020260e-003	-1.984599977730e-003
4.028499871490e-002	-1.165600027890e-002	-2.618199959400e-002	-9.303599596020e-003
-2.844399958850e-002	-3.732199966910e-002	-4.581600055100e-002	-4.458900168540e-002
1.929000020030e-002	-6.307700183240e-003	-6.495099980380e-003	-2.305700071160e-002
-2.465100027620e-002	1.538500003520e-002	1.297200005500e-002	3.213499905540e-003
5.066299811010e-003	-3.820300102230e-003	-6.451999768610e-003	-4.045799840240e-003
-3.154899924990e-003	-5.361500196160e-003	-2.016299963000e-002	-3.324899822470e-002
-5.374300107360e-002	-2.580199949440e-002	-3.705700114370e-002	-3.872099891300e-002
-2.095800079410e-002	-1.328499987720e-002	-4.296299815180e-002	-3.469200059770e-002
1.104999985550e-002	-2.059100009500e-002	-2.024099975820e-002	2.581899985670e-003
2.682199934500e-003	3.722799941900e-002	3.192299976940e-002	2.907400019470e-002
3.130099922420e-002	3.931200131770e-002	3.933199867610e-002	5.511000007390e-002
-6.157800089570e-003	-1.204099971800e-002	-7.316099945460e-003	-1.944899931550e-002
5.599900148810e-003	9.963099844750e-003	-1.484899967910e-002	5.830899998550e-002
-4.137700051070e-002	-2.771300077440e-002	-4.648200050000e-002	-4.411699995400e-002
-1.919200085100e-002	-2.422500029210e-002	-1.810099929570e-002	-4.345399886370e-002
3.468000143770e-002	1.227500010280e-002	2.263600006700e-003	9.157000109550e-003
-7.553300238210e-004	-1.857400056910e-003	-8.819799870250e-003	-5.384900141510e-003
-2.692300081250e-002	-2.312600053850e-002	-3.497099876400e-002	-4.657100141050e-002
-2.263900078830e-002	3.263200074430e-002	3.156900033350e-002	2.995599992570e-002
2.927700057630e-003	-2.948099933560e-002	-2.742799930270e-002	-5.025200173260e-002
3.357900073750e-003	-6.258899811660e-003	-1.371399965140e-002	-3.732300177220e-002
-8.483399637040e-003	-1.380000030620e-003	2.903800085190e-002	-2.562600001690e-002
1.760400086640e-002	3.469799831510e-002	2.458800002930e-002	2.703000046310e-002
-7.321800105270e-003	2.718099951740e-002	1.109400019050e-002	2.170599997040e-002
-9.453900158410e-003	-2.390700019900e-002	1.146399974820e-002	1.759999990460e-002
-8.040400221940e-003	-1.124600041660e-002	-1.579199917610e-002	-5.467699840660e-003
1.539499964570e-002	1.382299960820e-004	-2.236299961810e-002	-2.333699911830e-002
2.712099999190e-002	-8.702799677850e-003	2.383700013160e-002	1.108499988910e-002
-3.803299972790e-003	-1.947700046000e-002	7.574600167570e-003	2.105399966240e-002
7.319299969820e-003	-1.156700029970e-002	1.554100029170e-002	2.856799960140e-002
1.005399972200e-002	1.560600008820e-002	1.891200058160e-002	1.983699947600e-002
1.758500002320e-002	1.357700023800e-002	2.626799978320e-002	2.030299976470e-002
-5.279000103470e-002	-6.506299972530e-002	-8.439700305460e-002	-9.678199887280e-002
6.913100183010e-002	2.958999946710e-002	3.881299868230e-002	4.732000082730e-002
5.693300068380e-002	2.914500050250e-002	3.284600004550e-002	4.071300104260e-002
-1.927600055930e-002	1.323899999260e-002	-2.055699937050e-002	-2.786499913780e-003
3.926400095220e-002	1.308500021700e-002	3.950399905440e-002	2.548800036310e-002
-4.047100082970e-004	-8.115299977360e-003	3.666299954060e-002	-1.738500036300e-002
-7.335299998520e-002	-9.238599985840e-002	-1.048000007870e-001	-1.066299974920e-001
1.749300025400e-002	7.358599919830e-003	5.562900099900e-003	9.897099807860e-003
6.203299853950e-003	3.261300176380e-002	5.033199861650e-002	4.978600144390e-002
3.262300044300e-002	3.681600093840e-002	2.225200086830e-002	5.882899835710e-002
2.288599964230e-003	8.911999873820e-003	1.298800017680e-002	-2.952899970110e-002
4.796099849050e-003	-4.330499842760e-002	-9.178099781270e-002	-8.587799966340e-002
-4.358699952720e-004	1.544000022110e-002	1.293400023130e-002	2.751299925150e-002
-1.079899957400e-003	-1.044199988250e-002	1.094099972400e-002	-3.014900023120e-003
-2.568800118750e-004	4.275700077410e-002	1.424599997700e-002	-4.778199829160e-003
2.918800106270e-003	1.697300001980e-002	1.723499968650e-002	1.647499948740e-002
1.861999928950e-002	2.228499948980e-002	1.342699956150e-002	1.173300016670e-002
1.685000024740e-002	3.923799842600e-002	5.019700154660e-002	6.335099786520e-002
-3.897799924020e-002	-2.680500037970e-002	-1.240599993620e-002	-4.712399840350e-002
-2.538800006730e-003	-1.249300036580e-002	-2.367700077590e-002	-2.397700026630e-002
-1.101200003180e-002	-9.572300128640e-003	1.453599985690e-002	-5.444800015540e-003
-2.872500009830e-002	-2.760099992160e-002	-1.846699975430e-002	1.305299956580e-004
2.772000059490e-002	-4.185600206260e-003	2.756300009790e-002	-8.630800060930e-003
1.413299981500e-002	-7.994099869390e-004	-3.416800126430e-002	-3.027299977840e-002
-5.520899780090e-003	8.837699890140e-003	-2.239600010220e-002	-3.098700009290e-002
-2.595599927010e-002	-8.166999556120e-003	1.298299990590e-002	-1.773300021890e-002
3.207499906420e-002	3.089199960230e-002	1.441300008450e-002	2.608799934390e-002
3.024899959560e-002	5.741700064390e-003	8.214299567040e-003	3.230100125070e-002
-1.013000030070e-002	1.088200043890e-002	1.679600030180e-002	1.276199985300e-002
-4.889399930830e-002	-3.906099870800e-002	-5.102499946950e-002	-8.594799786810e-002
-3.073799889530e-003	3.881900105630e-003	1.941099949180e-002	3.152799978850e-002
2.487399987880e-002	-2.568200044330e-002	8.116500452160e-003	7.527099922300e-003
-9.579700417820e-003	1.966200023890e-002	7.823400199410e-003	1.424199994650e-002
-3.964500129220e-002	-1.029700040820e-002	-2.163900062440e-002	-2.587999962270e-002
-1.337600033730e-002	8.101000450550e-003	-1.421199995090e-003	-1.969500072300e-002
-2.130400016900e-002	-2.497399970890e-002	-5.013599991800e-002	-1.270600035790e-002
2.702300064270e-002	2.345399931070e-002	2.942400053140e-002	3.484300151470e-002
-1.574300043280e-002	5.622500088070e-003	-7.934500463310e-003	1.723700016740e-002
-6.761400029060e-003	-1.489400025460e-002	-1.788100041450e-002	-2.135599963370e-002
5.933300126340e-003	2.273499965670e-002	1.668000034990e-002	1.875600032510e-002
-6.329900119450e-003	8.301500231030e-003	1.358900032940e-002	1.332299970090e-002
5.294400081040e-002	4.937199875710e-002	1.041899994020e-001	7.076399773360e-002
4.454299807550e-003	-1.415500044820e-002	-8.096200414000e-003	9.902399964630e-003
8.131300099190e-003	2.091999910770e-002	1.241500023750e-002	2.985399961470e-002
1.468500029300e-002	5.112799815830e-003	1.052500028160e-002	-9.152100421490e-003
1.489899959420e-002	8.484099991620e-003	3.331999853250e-002	2.709100022910e-002
-8.538000285630e-003	-1.086600031700e-002	-1.254600007090e-002	-8.182900026440e-003
5.499099846930e-003	-2.511999919080e-004	-1.642799936230e-002	7.635000161830e-003
-2.345599979160e-002	-9.476399980490e-003	-1.679899916050e-002	-1.713299937550e-002
-5.565899773500e-004	9.123800322410e-003	1.628699945290e-003	-4.799600224940e-003
-1.667799986900e-002	-6.536599830720e-004	-2.495200000700e-002	-2.809100039300e-002
1.810199953620e-002	8.894200436770e-003	-1.214600051750e-003	1.044199988250e-002
1.824600063260e-002	-6.586899980900e-003	4.929299931970e-003	1.651499979200e-002
-3.018999937920e-003	-6.484599784020e-003	-2.123800106350e-003	-2.829399891200e-003
-1.002900023010e-002	-3.995299921370e-004	-7.100199814890e-003	9.397599846120e-003
1.162300002760e-003	1.791500020770e-003	5.069299950260e-004	5.421199835840e-003
1.896600052710e-002	9.030500426890e-003	3.943800181150e-002	3.707500174640e-002
-7.494200021030e-003	-1.310400012880e-002	-1.092400029300e-002	-2.556600049140e-002
-2.646400034430e-002	-7.954999804500e-003	-2.756099961700e-002	-3.362699970600e-002
1.923000067470e-002	-1.966400071980e-003	1.301299966870e-002	1.022200006990e-002
2.978600095960e-003	-3.307799994950e-002	4.167599976060e-002	-2.081400016320e-003
-2.968699904160e-003	1.461800001560e-002	-2.434399910270e-003	-1.063700020310e-002
1.268099993470e-002	2.247999981050e-002	3.338199853900e-002	5.220700055360e-003
1.021299976860e-002	7.108200225050e-004	1.597799942830e-003	1.042100042100e-002
1.217599958180e-002	1.526600029320e-002	2.648100070660e-002	1.938300020990e-002
2.088500000540e-002	-2.892199903730e-003	3.812399925660e-003	1.205800008030e-002
-5.139799788590e-003	-1.715400069950e-002	-2.489499934020e-002	-1.640699990090e-002
-4.729000106450e-002	2.131799981000e-002	-4.029700160030e-002	-7.720500230790e-002
2.640800084920e-003	1.457300037150e-002	2.262100018560e-002	1.512200012800e-002
5.202399939300e-002	4.962399974470e-002	8.214300125840e-002	6.955099850890e-002
-1.126800011840e-002	-1.223600003870e-002	-3.393600136040e-002	-5.730700120330e-002
-3.138399869200e-002	-1.317599974570e-002	-1.422600005750e-003	2.436100039630e-003
1.804400049150e-002	1.953800022600e-002	2.517000027000e-002	2.521900087590e-002
2.312299981710e-002	2.937399968500e-002	3.802699968220e-002	1.526600029320e-002
-2.179400064050e-002	-8.145599626000e-003	-2.887500077490e-002	-2.933000028130e-002
-9.670099825600e-004	-2.511299960320e-002	2.315100049600e-003	3.289300017060e-003
7.983700372280e-003	2.098399959500e-002	2.737100049850e-002	3.825699910520e-002
1.351900026200e-002	7.335400208830e-003	6.622400134800e-003	2.129000052810e-002
3.975099883970e-003	1.786499982700e-003	2.753899991510e-002	2.006799913940e-002
2.128900028770e-003	1.226800028230e-002	2.627000026400e-002	1.358599960800e-002
-2.486000023780e-002	-9.030300192530e-003	-2.805699966850e-002	-5.465399846430e-002
6.441600155090e-003	-2.585999900480e-003	-1.112600043420e-002	-3.079799935220e-003
1.648999936880e-002	-3.447599941860e-003	6.370000075550e-003	-1.055399989130e-004
-2.373399958010e-002	-3.037700057030e-002	-3.456800058480e-002	-4.010200127960e-002
-1.576899923380e-002	-2.291799988600e-003	-5.687799770390e-003	-1.034499984230e-002
2.365799993280e-002	2.337899990380e-002	4.481900110840e-002	1.480800006540e-002
-2.067700028420e-002	-1.587999984620e-002	-2.983999997380e-002	-4.061200097200e-002
-9.193100035190e-003	-7.284400053320e-003	-1.335499994460e-002	-1.100999955090e-002
-4.678799770770e-003	1.481499988590e-003	5.721299909060e-003	-5.769300041720e-004
-1.336700050160e-003	1.045900047760e-003	-1.779299974440e-002	-2.582399919630e-002
-8.839899674060e-003	-1.515199989080e-002	-3.733899816870e-002	-1.736800000070e-002
-8.903400041160e-003	-1.535500027240e-002	-1.149899978190e-002	-4.575600178210e-005
4.905200097710e-003	2.696000039580e-002	-3.083700081330e-003	3.906799852850e-002
-4.788999911400e-003	2.705000108110e-003	-2.097100019450e-003	3.013900015500e-003
-1.699599996210e-002	-9.154399856930e-003	7.408599834890e-003	5.958899855610e-003
3.272600099440e-002	2.456899918620e-002	4.115699976680e-002	6.032000109550e-002
3.815699892580e-004	1.732899993660e-002	1.580799929800e-002	4.214100074020e-003
-6.131500005720e-003	-1.113600004460e-002	1.089200004940e-002	1.156399957840e-003
-2.661699987950e-002	-1.143100019540e-002	-1.142300013450e-002	-8.946299552920e-003
2.480899915100e-002	-5.285900086160e-003	-2.085400046780e-003	7.127100136130e-003
4.463199991730e-003	-7.581999991090e-003	-8.405200205740e-003	-1.032999996100e-002
-3.676699940120e-003	-4.738000221550e-003	5.324800149540e-004	-4.919799976050e-003
7.480000203940e-005	-1.145999971780e-002	-1.308999955650e-002	-8.833399973810e-003
-8.686999790370e-003	-1.076599955560e-002	-2.348200045530e-002	-1.179399993270e-002
2.358900010590e-002	2.487899921830e-002	5.307500064370e-002	5.660799890760e-002
-4.873500205580e-003	1.217199955140e-002	1.332300016660e-003	4.790499806400e-003
9.668200276790e-003	2.240999974310e-002	1.258200034500e-002	4.561299923810e-003
-1.626300066710e-002	-1.701500080530e-002	-2.979500032960e-002	-2.266399934890e-002
-1.185899972920e-002	-3.536799922590e-003	-1.682700030510e-002	-8.662600070240e-003
-2.830100012940e-003	-8.514500223100e-003	2.117400057610e-002	3.207200020550e-002
-2.523699961600e-002	-2.129499986770e-002	-2.164399996400e-002	-3.065999969840e-002
2.645500004290e-002	1.251600030810e-002	3.016100078820e-002	2.465499937530e-002
3.112700022760e-002	5.717600230130e-003	2.689499966800e-002	4.181599989530e-002
1.019100006670e-002	1.999700069430e-002	2.821199968460e-002	-7.425299845640e-003
1.034099981190e-002	2.115999907260e-002	1.769199967380e-002	2.690500020980e-002
-6.302599795160e-003	-1.707700081170e-002	-1.258699968460e-002	-1.974000036720e-002
-6.431999802590e-002	-2.978100068870e-002	-3.094200044870e-002	-9.138199687000e-002
-2.610399946570e-002	-9.685199707750e-003	1.427800016240e-004	-3.785999864340e-002
-7.171100005510e-003	-4.701000172640e-003	-2.939799986780e-002	-2.147400006650e-002
2.139200083910e-002	2.659199945630e-002	3.947100043300e-002	4.333300143480e-002
-1.335200015460e-002	-2.192099951210e-002	-6.195299793030e-003	-3.193200100210e-003
-3.941899910570e-002	-1.507099950690e-003	5.483199842270e-003	-8.077999576930e-003
1.009699981660e-002	1.253100018950e-002	1.225399971010e-002	1.253999955950e-002
2.121100015940e-002	1.625600038100e-003	-1.916999928650e-002	-9.926700033250e-003
2.286100015040e-002	2.770699933170e-002	3.343100100760e-002	5.289499834180e-002
-1.865799911320e-002	9.641399607060e-003	7.615199778230e-003	-1.489100046460e-002
-4.490199964490e-003	-5.874699912970e-003	-1.271700020880e-002	-1.241999957710e-002
-6.520799826830e-003	-1.272599957880e-002	2.017400041220e-002	2.360799908640e-002
-3.047499991950e-002	-5.893800035120e-002	-7.808899879460e-002	-9.569600224490e-002
-9.626200422640e-003	-4.354599863290e-003	-5.759499967100e-003	-1.868999935690e-002
-1.378499995920e-002	-3.645800054070e-003	-1.789099909370e-002	-2.449299953880e-002
1.037200018760e-001	9.585399925710e-002	6.368300318720e-002	4.218300059440e-002
-2.432199940090e-002	2.489000000060e-002	-1.122500048950e-003	1.102299988270e-002
1.719399914150e-002	1.230700034650e-002	7.971099577840e-003	4.702200181780e-003
-1.379199966320e-004	-2.741499990220e-002	-2.638700045650e-002	-8.449699729680e-003
4.062499850990e-002	3.925999999050e-002	4.619900137190e-002	5.166700109840e-002
1.333700027320e-003	-9.373799897730e-003	-3.086699917910e-002	-3.457599878310e-002
-8.690699934960e-003	-1.017799973490e-002	-8.825900033120e-003	-2.498899959030e-002
6.968600209800e-003	-4.729799926280e-003	1.705100014810e-002	1.458000019190e-002
6.833699997510e-003	-3.160199895500e-002	-8.365099877120e-002	-5.754800140860e-002
6.096499972050e-003	1.250500045720e-002	9.841100312770e-003	-3.128000069410e-003
